load_id,pickup,delivery,pickup_lat,pickup_lon,delivery_lat,delivery_lon,distance,weight,date,market_index,quote_signal,posted_rate,month,day_of_week,is_weekend,quarter,weight_per_mile,market_distance_interaction,equipment_Dry Van,equipment_Flatbed,equipment_Reefer,lane_target_encoded
TR-017915,Tulsa,El Paso,33.45894,-94.78556,33.31075,-110.3123,1016.3,23507.0,2025-04-23,1.3665,1.8794,2298.76,4,2,0,2,23.129981304732855,1388.77395,0,1,0,2302.713
TR-001124,Albuquerque,Baton Rouge,35.39918,-109.59792,30.50134,-92.65374,1234.2,21833.0,2025-01-08,0.98686,2.06217,2505.04,1,2,0,1,17.690001620482903,1217.982612,0,1,0,2654.9518181818185
TR-021541,Memphis,Fort Wayne,35.56802,-89.52871,41.31561,-85.36206,533.1,32540.0,2025-05-16,1.32632,1.84054,1204.51,5,4,0,2,61.03920465203526,707.061192,1,0,0,1271.2176470588236
TR-026642,Jacksonville,Charleston,31.98691,-84.48897,34.15334,-79.74475,362.7,38493.0,2025-06-17,1.29183,2.89473,1034.77,6,1,0,2,106.12903225806451,468.546741,0,0,1,963.5683333333333
TR-032202,Albany,Mobile,43.96975,-71.05842,31.80442,-88.25195,1441.9,34684.0,2025-07-22,1.20562,2.16323,2846.43,7,1,0,3,24.054372702683956,1738.383478,1,0,0,2877.3676923076923
TR-026578,Oklahoma City,Cincinnati,31.88294,-98.58097,37.15706,-86.77499,911.7,26811.0,2025-06-17,1.29227,2.15857,1941.12,6,1,0,2,29.407699901283316,1178.162559,1,0,0,1943.6176
TR-045167,Toledo,Mobile,41.97663,-84.45902,31.80442,-88.25195,878.4,25764.0,2025-10-13,0.84285,2.02192,1829.6,10,0,0,4,29.330601092896174,740.35944,0,1,0,1832.9344444444444
TR-036956,Baton Rouge,Hartford,30.50134,-92.65374,39.55328,-72.18051,1549.1,28234.0,2025-08-22,1.03965,1.99763,3218.08,8,4,0,3,18.226066748434576,1610.5218149999998,0,1,0,3044.402
TR-015245,Philadelphia,Jacksonville,39.22317,-72.9671,31.98691,-84.48897,939.5,29802.0,2025-04-06,1.01895,2.21681,1811.56,4,6,1,2,31.721128259712614,957.303525,1,0,0,1982.5554545454545
TR-026622,Austin,Mobile,29.39553,-99.6978,31.80442,-88.25195,817.9,34965.0,2025-06-17,1.26612,2.22935,1835.1,6,1,0,2,42.74972490524514,1035.559548,1,0,0,1801.55
TR-024640,Los Angeles,Grand Rapids,28.56624,-116.70249,43.438,-86.29173,2255.5,35178.0,2025-06-04,1.37926,2.07027,4718.59,6,2,0,2,15.596541786743515,3110.9209299999998,0,1,0,4511.041428571429
TR-046237,Tucson,Shreveport,30.92733,-113.23037,32.54628,-92.31888,1448.9,34027.0,2025-10-20,0.88571,2.10485,2942.78,10,0,0,4,23.484712540548,1283.305219,1,0,0,3058.692
TR-008880,Raleigh,Boston,35.37376,-77.47605,39.27463,-69.5,601.5,34164.0,2025-02-26,1.10907,2.11205,1262.28,2,2,0,1,56.79800498753117,667.105605,1,0,0,1293.736
TR-036036,Louisville,Corpus Christi,37.36588,-87.47153,28.61374,-95.89569,911.4,26394.0,2025-08-16,0.94968,2.26062,2049.08,8,5,1,3,28.959842001316655,865.5383519999999,0,1,0,2044.1740000000002
TR-000947,San Francisco,Kansas City,35.1967,-121.69849,39.41104,-91.1245,1979.9,41023.0,2025-01-06,0.79553,1.8796,3801.88,1,0,0,1,20.719733319864638,1575.069847,0,1,0,3852.275
TR-011337,Grand Rapids,Cincinnati,43.438,-86.29173,37.15706,-86.77499,512.1,28942.0,2025-03-13,1.13963,2.18567,1119.99,3,3,0,1,56.516305409099786,583.604523,1,0,0,1296.41
TR-010560,El Paso,San Antonio,33.31075,-110.3123,29.50969,-98.40059,880.7,30895.0,2025-03-08,1.07862,2.11324,1851.42,3,5,1,1,35.08004996025888,949.9406339999999,1,0,0,1957.1557142857143
TR-035282,Atlanta,Baton Rouge,34.84933,-86.2894,30.50134,-92.65374,575.9,25487.0,2025-08-11,0.90228,1.96835,305.68,8,0,0,3,44.25594721305782,519.6230519999999,0,1,0,1251.97
TR-047888,Albuquerque,El Paso,35.39918,-109.59792,33.31075,-110.3123,184.1,24680.0,2025-10-31,1.00574,1.33967,525.91,10,4,0,4,134.05757740358501,185.156734,0,1,0,557.1025
TR-014555,San Antonio,Nashville,29.50969,-98.40059,35.29479,-88.08915,859.6,37430.0,2025-04-02,1.2072,1.58871,2197.22,4,2,0,2,43.54350860865519,1037.70912,0,0,1,2017.85
TR-042940,Montgomery,Buffalo,31.37602,-86.10743,41.67681,-78.56704,992.2,19419.0,2025-09-29,0.76761,2.22375,2214.66,9,0,0,3,19.571658939729893,761.622642,0,0,1,2058.616
TR-046345,Tucson,Hartford,30.92733,-113.23037,39.55328,-72.18051,2792.1,31477.0,2025-10-21,0.92727,2.05065,5735.76,10,1,0,4,11.273593352673615,2589.0305670000002,0,0,1,5300.788181818181
TR-030716,Tucson,Charleston,30.92733,-113.23037,34.15334,-79.74475,2263.0,47500.0,2025-07-12,1.23535,2.13349,4458.97,7,5,1,3,20.989836500220946,2795.59705,1,0,0,4417.348823529412
TR-015840,Fresno,Columbia,33.07921,-119.79528,34.6357,-83.28506,2375.1,27153.0,2025-04-10,1.25415,2.35941,4342.59,4,3,0,2,11.432360742705571,2978.7316650000002,1,0,0,4593.380999999999
TR-040535,El Paso,Syracuse,33.31075,-110.3123,42.80915,-76.89973,2238.8,10921.0,2025-09-13,0.88251,1.69688,3883.47,9,5,1,3,4.878059674825799,1975.7633880000003,1,0,0,4261.799166666667
TR-023545,Salt Lake City,Syracuse,35.03488,-113.18895,42.80915,-76.89973,2404.2,24184.0,2025-05-29,1.36738,2.3464,4348.76,5,3,0,2,10.059063305881375,3287.454996,1,0,0,4428.69
TR-044899,New York,Greensboro,40.00674,-73.7984,35.98195,-82.78379,684.5,27893.0,2025-10-12,0.89434,1.89843,1556.89,10,6,1,4,40.74945215485756,612.17573,0,0,1,1354.777
TR-020245,Indianapolis,Columbia,38.52567,-88.85948,34.6357,-83.28506,487.8,30065.0,2025-05-08,1.39041,1.82874,1125.38,5,3,0,2,61.63386633866339,678.241998,1,0,0,1122.993846153846
TR-026146,Salt Lake City,Corpus Christi,35.03488,-113.18895,28.61374,-95.89569,1295.9,25791.0,2025-06-14,1.25697,2.10218,2735.2,6,5,1,2,19.901998611003933,1628.907423,1,0,0,2683.23
TR-037195,Bakersfield,Toledo,33.28832,-116.67935,41.97663,-84.45902,2145.7,32810.0,2025-08-23,0.95826,1.79636,4032.25,8,5,1,3,15.291047210700471,2056.138482,1,0,0,4362.654117647059
TR-045593,Kansas City,Reno,39.41104,-91.1245,39.54838,-118.64843,1684.1,39272.0,2025-10-16,1.04435,2.18879,3282.86,10,3,0,4,23.319280327771512,1758.7898349999998,1,0,0,3142.100909090909
TR-033480,Toledo,Los Angeles,41.97663,-84.45902,28.56624,-116.70249,2461.7,27327.0,2025-07-30,1.09501,2.34622,4432.04,7,2,0,3,11.100865255717594,2695.586117,1,0,0,4489.754615384615
TR-037364,Cincinnati,El Paso,37.15706,-86.77499,33.31075,-110.3123,1577.2,42611.0,2025-08-24,0.84716,2.55263,3581.09,8,6,1,3,27.01686533096627,1336.140752,0,0,1,3216.1964285714284
TR-019852,El Paso,Philadelphia,33.31075,-110.3123,39.22317,-72.9671,2425.6,29428.0,2025-05-05,1.22026,2.19204,4644.01,5,0,0,2,12.132255936675461,2959.862656,1,0,0,4809.243333333333
TR-030671,Cincinnati,Los Angeles,37.15706,-86.77499,28.56624,-116.70249,2165.8,34027.0,2025-07-12,1.19831,2.23276,4175.17,7,5,1,3,15.711053652230122,2595.299798,1,0,0,3828.543125
TR-032544,Mobile,Lubbock,31.80442,-88.25195,29.87534,-99.85456,844.7,33989.0,2025-07-24,1.31744,1.76985,2039.67,7,3,0,3,40.23795430330294,1112.841568,0,1,0,1872.25
TR-035657,Chattanooga,Oklahoma City,35.29792,-87.18651,31.88294,-98.58097,839.1,40126.0,2025-08-13,1.11815,1.74797,1994.51,8,2,0,3,47.82028363723037,938.2396650000001,0,1,0,1846.3433333333332
TR-029213,Charleston,Montgomery,34.15334,-79.74475,31.37602,-86.10743,486.1,35897.0,2025-07-03,1.40266,1.60221,1243.46,7,3,0,3,73.84694507303024,681.833026,0,1,0,1263.7918181818181
TR-011195,Lexington,Raleigh,36.99152,-84.99876,35.37376,-77.47605,531.2,24695.0,2025-03-12,1.17142,2.13665,1125.17,3,2,0,1,46.4890813253012,622.258304,1,0,0,1189.5049999999999
TR-026027,Charleston,Baton Rouge,34.15334,-79.74475,30.50134,-92.65374,934.9,-47500.0,2025-06-13,1.31009,2.24818,2107.18,6,4,0,2,-50.80757300246016,1224.8031409999999,1,0,0,1988.4127777777778
TR-019781,Shreveport,Madison,32.54628,-92.31888,41.70243,-89.85588,764.8,36107.0,2025-05-05,1.19034,1.96403,1678.61,5,0,0,2,47.21103556485356,910.3720319999999,1,0,0,1702.26875
TR-037216,Tampa,Cincinnati,28.35765,-86.94782,37.15706,-86.77499,720.1,30696.0,2025-08-23,0.92012,2.14274,1704.0,8,5,1,3,42.62741285932509,662.5784120000001,0,0,1,1700.2328571428573
TR-011235,Little Rock,Lubbock,34.27518,-92.06214,29.87534,-99.85456,651.3,30297.0,2025-03-13,1.19257,2.19382,1456.45,3,3,0,1,46.517733763242745,776.7208409999998,1,0,0,1467.644
TR-016040,Las Vegas,Chattanooga,33.22353,-115.24994,35.29792,-87.18651,1903.6,30901.0,2025-04-11,1.17815,2.28605,3608.55,4,4,0,2,16.23292708552217,2242.72634,1,0,0,3579.0266666666666
TR-002716,Milwaukee,Dallas,39.6218,-88.48008,31.83025,-94.38343,757.0,29442.0,2025-01-18,0.91767,2.03098,1527.07,1,5,1,1,38.89299867899604,694.67619,1,0,0,1710.505
TR-020469,Columbia,Savannah,34.6357,-83.28506,33.60973,-82.29994,112.6,28921.0,2025-05-09,1.38076,1.25217,328.44,5,4,0,2,256.8472468916519,155.47357599999998,0,1,0,367.2257142857143
TR-009870,Harrisburg,Los Angeles,39.71695,-78.12481,28.56624,-116.70249,2656.0,37659.0,2025-03-04,1.00239,1.7674,4695.03,3,1,0,1,14.178840361445783,2662.34784,1,0,0,5079.921111111111
TR-034678,Houston,Philadelphia,30.71157,-94.7655,39.22317,-72.9671,1570.7,32644.0,2025-08-06,1.08134,2.42677,3065.8,8,2,0,3,20.78309034188578,1698.460738,1,0,0,3317.20375
TR-026355,Los Angeles,Greensboro,28.56624,-116.70249,35.98195,-82.78379,2342.4,25962.0,2025-06-15,1.24706,2.11013,4947.12,6,6,1,2,11.083504098360656,2921.1133440000003,0,1,0,4605.8042857142855
TR-012867,Mobile,Phoenix,31.80442,-88.25195,28.75668,-115.87725,1990.5,24391.0,2025-03-23,1.02215,2.064,4159.37,3,6,1,1,12.253705099221301,2034.5895749999997,0,0,1,4222.294545454545
TR-021689,Providence,Shreveport,37.37287,-69.5,32.54628,-92.31888,1584.0,32721.0,2025-05-17,1.24511,2.14794,3245.48,5,5,1,2,20.65719696969697,1972.25424,1,0,0,3131.2477777777776
TR-043562,Baltimore,Tucson,38.16908,-72.74564,30.92733,-113.23037,2736.2,19753.0,2025-10-03,1.06036,2.38756,4774.43,10,4,0,4,7.2191360280681245,2901.357032,1,0,0,5103.9400000000005
TR-027575,Las Vegas,Albany,33.22353,-115.24994,43.96975,-71.05842,2882.8,25789.0,2025-06-23,1.19194,1.80315,5166.91,6,0,0,2,8.945816567226307,3436.124632,1,0,0,5210.3475
TR-019269,New York,Atlanta,40.00674,-73.7984,34.84933,-86.2894,897.4,26752.0,2025-05-01,1.408,1.96171,1950.27,5,3,0,2,29.810563851125476,1263.5392,0,1,0,1872.3757142857141
TR-031025,Nashville,Tucson,35.29479,-88.08915,30.92733,-113.23037,1730.1,40807.0,2025-07-14,1.1641,1.95165,3802.08,7,0,0,3,23.58649789029536,2014.0094099999997,0,1,0,3416.4583999999995
TR-041006,Los Angeles,Green Bay,28.56624,-116.70249,44.30296,-87.52871,2275.9,25832.0,2025-09-17,0.97698,1.78668,4118.9,9,2,0,3,11.35023507183971,2223.508782,1,0,0,3994.5038888888885
TR-015062,Savannah,Cincinnati,33.60973,-82.29994,37.15706,-86.77499,439.8,41625.0,2025-04-05,1.0708,1.89198,1003.97,4,5,1,2,94.64529331514325,470.93784,1,0,0,977.1692307692308
TR-033112,Montgomery,Oklahoma City,31.37602,-86.10743,31.88294,-98.58097,881.1,37704.0,2025-07-28,0.91348,2.00366,1898.27,7,0,0,3,42.791964589717395,804.867228,1,0,0,2243.163
TR-002677,Cincinnati,Indianapolis,37.15706,-86.77499,38.52567,-88.85948,197.7,35534.0,2025-01-17,0.96798,2.70456,528.25,1,4,0,1,179.73697521497218,191.369646,0,1,0,536.5355555555556
TR-000059,Grand Rapids,Phoenix,43.438,-86.29173,28.75668,-115.87725,2241.4,25023.0,2025-01-01,0.99378,1.71101,3778.31,1,2,0,1,11.164004639957168,2227.458492,1,0,0,4344.121764705883
TR-000478,Mobile,Baltimore,31.80442,-88.25195,38.16908,-72.74564,1131.8,25447.0,2025-01-04,0.82055,1.82178,2061.7,1,5,1,1,22.483654355893268,928.69849,1,0,0,2301.75
TR-011021,Amarillo,Richmond,33.17137,-104.36789,38.09122,-76.78906,1850.3,25703.0,2025-03-11,1.0782,1.86952,3454.99,3,1,0,1,13.891260876614604,1994.9934600000001,1,0,0,3751.81
TR-037402,Raleigh,San Antonio,35.37376,-77.47605,29.50969,-98.40059,1519.7,27342.0,2025-08-25,0.86087,2.12983,3089.86,8,0,0,3,17.99170888991248,1308.2641390000001,0,1,0,3188.2414285714285
TR-043063,Syracuse,Nashville,42.80915,-76.89973,35.29479,-88.08915,904.4,34655.0,2025-09-30,0.82881,2.3717,2113.68,9,1,0,3,38.31822202565237,749.575764,0,0,1,1947.0663636363636
TR-024402,Syracuse,Birmingham,42.80915,-76.89973,33.45794,-86.72789,966.0,35602.0,2025-06-03,1.28019,2.10534,2036.36,6,1,0,2,36.85507246376812,1236.66354,1,0,0,1989.07
TR-005520,Milwaukee,Hartford,39.6218,-88.48008,39.55328,-72.18051,1031.0,31682.0,2025-02-04,0.96134,1.91899,1929.25,2,1,0,1,30.729388942774005,991.14154,1,0,0,2105.178888888889
TR-006082,Lexington,Atlanta,36.99152,-84.99876,34.84933,-86.2894,223.8,14732.0,2025-02-08,0.90892,2.27104,507.43,2,5,1,1,65.8266309204647,203.416296,1,0,0,565.1334482758621
TR-038320,Syracuse,Baton Rouge,42.80915,-76.89973,30.50134,-92.65374,1369.7,40963.0,2025-08-30,0.89142,1.99052,2983.43,8,5,1,3,29.906548879316638,1220.9779740000001,0,1,0,2888.9271428571424
TR-044969,Chattanooga,Mobile,35.29792,-87.18651,31.80442,-88.25195,311.9,47354.0,2025-10-12,0.80854,1.46307,849.59,10,6,1,4,151.82430266110933,252.183626,0,1,0,938.5350000000001
TR-015568,Hartford,Louisville,39.55328,-72.18051,37.36588,-87.47153,994.8,26302.0,2025-04-08,1.14278,2.20875,1926.03,4,1,0,2,26.439485323683154,1136.8375439999998,1,0,0,2039.9578571428572
TR-040205,Richmond,Tulsa,38.09122,-76.78906,33.45894,-94.78556,1241.6,42921.0,2025-09-11,1.01439,2.31983,2925.33,9,3,0,3,34.5691043814433,1259.4666239999997,0,0,1,2549.6025
TR-047067,San Francisco,Albany,35.1967,-121.69849,43.96975,-71.05842,3190.3,23124.0,2025-10-26,0.85411,2.31936,5961.73,10,6,1,4,7.248221170422844,2724.867133,0,0,1,5593.951111111111
TR-022057,Lexington,Dayton,36.99152,-84.99876,39.87206,-85.62931,249.0,26969.0,2025-05-19,1.20881,1.74298,596.2,5,0,0,2,108.30923694779116,300.99368999999996,1,0,0,649.3861538461539
TR-046011,Amarillo,Phoenix,33.17137,-104.36789,28.75668,-115.87725,871.5,27869.0,2025-10-19,0.86588,2.03691,1820.83,10,6,1,4,31.97819850831899,754.61442,1,0,0,1927.808
TR-010119,New York,Albany,40.00674,-73.7984,43.96975,-71.05842,368.2,30176.0,2025-03-06,1.17337,2.38074,876.16,3,3,0,1,81.95545898967953,432.034834,0,1,0,840.4133333333334
TR-012755,Fort Wayne,Austin,41.31561,-85.36206,29.39553,-99.6978,1333.1,28577.0,2025-03-22,1.04571,1.97971,2595.54,3,5,1,1,21.436501387742858,1394.0360009999997,1,0,0,2755.5872727272726
TR-009885,Tampa,Baton Rouge,28.35765,-86.94782,30.50134,-92.65374,456.1,40466.0,2025-03-04,1.06555,2.444,1083.84,3,1,0,1,88.72177154132865,485.997355,1,0,0,1062.2215384615383
TR-038948,Kansas City,Fort Wayne,39.41104,-91.1245,41.31561,-85.36206,387.7,28635.0,2025-09-04,1.05721,2.21993,870.61,9,3,0,3,73.8586535981429,409.880317,1,0,0,938.5461904761905
TR-016699,Houston,Grand Rapids,30.71157,-94.7655,43.438,-86.29173,1182.7,23843.0,2025-04-15,1.15984,2.10136,2387.59,4,1,0,2,20.159803838674218,1371.742768,0,1,0,2521.540769230769
TR-007057,Jacksonville,Salt Lake City,31.98691,-84.48897,35.03488,-113.18895,1952.8,34599.0,2025-02-14,1.07367,1.94166,3725.19,2,4,0,1,17.717636214666122,2096.6627759999997,1,0,0,3832.997142857143
TR-045864,St. Louis,Tulsa,38.38204,-89.88819,33.45894,-94.78556,520.9,35617.0,2025-10-18,0.92555,1.7848,1244.28,10,5,1,4,68.37588788635055,482.118995,1,0,0,1253.94
TR-001320,Baltimore,Nashville,38.16908,-72.74564,35.29479,-88.08915,1046.6,40997.0,2025-01-09,1.03774,2.22686,2330.46,1,3,0,1,39.17160328683356,1086.098684,0,0,1,2083.51875
TR-036487,San Antonio,Hartford,29.50969,-98.40059,39.55328,-72.18051,1910.2,25941.0,2025-08-19,0.93532,2.12506,3482.69,8,1,0,3,13.580253376609779,1786.6482640000002,1,0,0,3804.8517647058825
TR-034085,Cincinnati,Charleston,37.15706,-86.77499,34.15334,-79.74475,547.9,29003.0,2025-08-03,0.91653,2.0099,1158.06,8,6,1,3,52.934842124475274,502.16678699999994,1,0,0,1233.3477777777778
TR-004968,Boston,Amarillo,39.27463,-69.5,33.17137,-104.36789,2289.7,24740.0,2025-02-01,0.89066,1.72738,3943.33,2,5,1,1,10.804908940035814,2039.3442019999998,1,0,0,4191.4400000000005
TR-022187,Bakersfield,Shreveport,33.28832,-116.67935,32.54628,-92.31888,1630.7,28704.0,2025-05-20,1.3157,2.12836,3269.19,5,1,0,2,17.60225669957687,2145.5119900000004,1,0,0,3431.6333333333337
TR-016627,Columbia,Bakersfield,34.6357,-83.28506,33.28832,-116.67935,2185.8,27826.0,2025-04-15,1.14008,2.28545,4049.77,4,1,0,2,12.730350443773446,2491.986864,1,0,0,4713.267
TR-031685,El Paso,Cincinnati,33.31075,-110.3123,37.15706,-86.77499,1571.5,16332.0,2025-07-19,1.18004,2.02796,3329.37,7,5,1,3,10.392618517340122,1854.43286,0,0,1,3909.825333333333
TR-047251,Phoenix,Baton Rouge,28.75668,-115.87725,30.50134,-92.65374,1598.9,37996.0,2025-10-27,0.87354,2.12691,3285.09,10,0,0,4,23.763837638376383,1396.7031060000002,1,0,0,3304.1829166666666
TR-037901,Greensboro,Richmond,35.98195,-82.78379,38.09122,-76.78906,426.7,27307.0,2025-08-28,1.05693,2.02275,931.46,8,3,0,3,63.995781579564095,450.99203099999994,1,0,0,1008.271052631579
TR-035156,Savannah,Nashville,33.60973,-82.29994,35.29479,-88.08915,404.8,38944.0,2025-08-10,0.85631,2.47453,928.24,8,6,1,3,96.20553359683794,346.634288,1,0,0,1017.4172727272727
TR-005245,Syracuse,Corpus Christi,42.80915,-76.89973,28.61374,-95.89569,1682.6,24108.0,2025-02-03,0.87078,2.04973,3437.6,2,0,0,1,14.327825983596815,1465.1744279999998,0,0,1,3312.7788888888886
TR-015537,New York,Oklahoma City,40.00674,-73.7984,31.88294,-98.58097,1766.9,44656.0,2025-04-08,1.17266,2.17992,3507.46,4,1,0,2,25.273643103741016,2071.9729540000003,1,0,0,3434.6983333333333
TR-023043,Nashville,Greensboro,35.29479,-88.08915,35.98195,-82.78379,359.9,23274.0,2025-05-26,1.21294,1.82783,847.3,5,0,0,2,64.66796332314532,436.53710599999994,1,0,0,904.2461111111111
TR-014249,Louisville,Houston,37.36588,-87.47153,30.71157,-94.7655,736.5,32839.0,2025-03-31,1.01711,2.48903,1815.17,3,0,0,1,44.587915818058384,749.101515,0,1,0,1800.57
TR-045012,Cincinnati,Mobile,37.15706,-86.77499,31.80442,-88.25195,471.7,26733.0,2025-10-12,0.85532,1.91777,1055.09,10,6,1,4,56.67373330506678,403.45444399999997,1,0,0,1465.06
TR-025689,Birmingham,Albuquerque,33.45794,-86.72789,35.39918,-109.59792,1589.6,32346.0,2025-06-11,1.33869,1.99894,3235.75,6,2,0,2,20.34851534977353,2127.9816239999996,1,0,0,3057.3025
TR-037917,Columbia,Lexington,34.6357,-83.28506,36.99152,-84.99876,231.6,41311.0,2025-08-28,1.04163,2.18617,596.66,8,3,0,3,178.3721934369603,241.241508,1,0,0,599.9385
TR-012590,Amarillo,Chattanooga,33.17137,-104.36789,35.29792,-87.18651,1171.1,36988.0,2025-03-21,1.12071,2.40434,2837.94,3,4,0,1,31.583980872683803,1312.463481,0,0,1,2467.5788888888887
TR-018452,Syracuse,Shreveport,42.80915,-76.89973,32.54628,-92.31888,1286.3,40654.0,2025-04-26,1.2628,2.00356,2714.17,4,5,1,2,31.60537977143746,1624.33964,0,1,0,2668.8035294117644
TR-015733,Columbia,New Orleans,34.6357,-83.28506,32.53273,-92.19519,643.3,38770.0,2025-04-09,1.20351,1.74047,1550.35,4,2,0,2,60.26737136639205,774.217983,0,1,0,1412.7725
TR-044539,Little Rock,Kansas City,34.27518,-92.06214,39.41104,-91.1245,407.1,20118.0,2025-10-09,1.08502,1.84149,942.96,10,3,0,4,49.417833456153275,441.71164200000004,1,0,0,1027.0700000000002
TR-018421,Lubbock,Corpus Christi,29.87534,-99.85456,28.61374,-95.89569,309.8,47500.0,2025-04-26,1.25731,1.48373,822.28,4,5,1,2,153.32472562943835,389.514638,1,0,0,858.222
TR-045216,Atlanta,Buffalo,34.84933,-86.2894,41.67681,-78.56704,758.9,27352.0,2025-10-14,0.94152,2.18484,1511.26,10,1,0,4,36.04163921465279,714.519528,1,0,0,1562.2691666666667
TR-025512,New Orleans,Jacksonville,32.53273,-92.19519,31.98691,-84.48897,536.5,28500.0,2025-06-10,1.27982,2.34672,1252.89,6,1,0,2,53.12208760484623,686.62343,1,0,0,1249.2085714285715
TR-005360,Greensboro,Baltimore,35.98195,-82.78379,38.16908,-72.74564,690.3,30207.0,2025-02-03,0.88194,2.17843,1507.71,2,0,0,1,43.75923511516732,608.8031819999999,0,1,0,1591.68
TR-022663,San Antonio,Chattanooga,29.50969,-98.40059,35.29792,-87.18651,907.1,45797.0,2025-05-23,1.36491,1.91229,2060.83,5,4,0,2,50.48726711498181,1238.1098610000001,1,0,0,2024.3700000000001
TR-003654,Dayton,Harrisburg,39.87206,-85.62931,39.71695,-78.12481,475.0,19893.0,2025-01-23,1.03903,2.17403,1030.22,1,3,0,1,41.88,493.5392499999999,0,1,0,1042.8644444444444
TR-043084,Montgomery,Raleigh,31.37602,-86.10743,35.37376,-77.47605,670.9,33687.0,2025-09-30,0.87841,2.21337,1484.02,9,1,0,3,50.211655984498435,589.325269,1,0,0,1802.9714285714285
TR-039156,Bakersfield,Charleston,33.28832,-116.67935,34.15334,-79.74475,2470.3,37858.0,2025-09-05,0.96161,2.16308,5335.02,9,4,0,3,15.325264137958952,2375.4651830000003,0,0,1,4838.6835294117645
TR-039266,Hartford,Corpus Christi,39.55328,-72.18051,28.61374,-95.89569,1787.0,43436.0,2025-09-06,0.866,2.11187,3828.43,9,5,1,3,24.30665920537213,1547.542,0,0,1,3613.85
TR-047505,Phoenix,Little Rock,28.75668,-115.87725,34.27518,-92.06214,1691.5,20077.0,2025-10-29,1.00249,2.07258,3606.92,10,2,0,4,11.869346733668342,1695.711835,0,0,1,3523.16
TR-037379,Austin,Columbia,29.39553,-99.6978,34.6357,-83.28506,1209.2,25290.0,2025-08-24,0.87078,2.15315,2567.17,8,6,1,3,20.914654316903736,1052.9471760000001,0,0,1,2794.649090909091
TR-039870,Montgomery,Toledo,31.37602,-86.10743,41.97663,-84.45902,881.2,29781.0,2025-09-09,0.89757,2.06525,1855.47,9,1,0,3,33.79596005447117,790.938684,0,1,0,1859.7675
TR-005330,Los Angeles,Cincinnati,28.56624,-116.70249,37.15706,-86.77499,2196.0,41780.0,2025-02-03,0.83506,1.9237,4175.75,2,0,0,1,19.025500910746814,1833.79176,0,1,0,4033.555714285714
TR-042735,Little Rock,Detroit,34.27518,-92.06214,43.61923,-84.04517,910.8,24402.0,2025-09-28,0.78823,1.98505,1811.32,9,6,1,3,26.79183135704875,717.9198839999999,1,0,0,1811.32
TR-005608,Cincinnati,Chattanooga,37.15706,-86.77499,35.29792,-87.18651,182.1,46014.0,2025-02-05,1.04937,2.58762,472.95,2,2,0,1,252.6853377265239,191.090277,1,0,0,475.8781818181818
TR-017301,Richmond,Lexington,38.09122,-76.78906,36.99152,-84.99876,529.7,29161.0,2025-04-19,1.19259,1.81307,1275.22,4,5,1,2,55.05191617896922,631.7149230000001,0,0,1,1217.114761904762
TR-028624,Harrisburg,Mobile,39.71695,-78.12481,31.80442,-88.25195,941.3,40443.0,2025-06-29,1.17199,2.51755,2397.16,6,6,1,2,42.96504833740572,1103.194187,0,0,1,1973.9533333333336
TR-018269,Memphis,Philadelphia,35.56802,-89.52871,39.22317,-72.9671,1133.5,47500.0,2025-04-25,1.34216,1.85022,2577.15,4,4,0,2,41.90560211733568,1521.33836,0,1,0,2234.9273333333335
TR-016258,Madison,Shreveport,41.70243,-89.85588,32.54628,-92.31888,764.3,22113.0,2025-04-13,1.09088,2.24923,1493.75,4,6,1,2,28.932356404553186,833.759584,1,0,0,1643.562
TR-008717,Atlanta,Green Bay,34.84933,-86.2894,44.30296,-87.52871,794.8,29422.0,2025-02-25,0.98136,2.10028,1648.56,2,1,0,1,37.018117765475594,779.984928,0,1,0,1747.096
TR-007118,Lexington,Albuquerque,36.99152,-84.99876,35.39918,-109.59792,1561.4,30164.0,2025-02-15,0.95251,1.83007,2872.62,2,5,1,1,19.318560266427564,1487.249114,1,0,0,3159.2490909090907
TR-015209,Mobile,Shreveport,31.80442,-88.25195,32.54628,-92.31888,287.0,45214.0,2025-04-06,1.04636,1.53646,737.45,4,6,1,2,157.54006968641116,300.30532,1,0,0,792.9625
TR-026881,Richmond,Cincinnati,38.09122,-76.78906,37.15706,-86.77499,662.5,31616.0,2025-06-18,1.38031,2.24679,1502.11,6,2,0,2,47.722264150943396,914.455375,1,0,0,1468.9296153846153
TR-011503,Tulsa,Milwaukee,33.45894,-94.78556,39.6218,-88.48008,664.4,36570.0,2025-03-14,1.1954,2.49229,1669.44,3,4,0,1,55.0421432871764,794.22376,0,0,1,1521.2523076923076
TR-031126,Chattanooga,Philadelphia,35.29792,-87.18651,39.22317,-72.9671,958.2,26329.0,2025-07-15,1.23366,2.12136,1908.66,7,1,0,3,27.477562095595907,1182.093012,1,0,0,2113.0217647058826
TR-043614,Oklahoma City,Nashville,31.88294,-98.58097,35.29479,-88.08915,784.4,20052.0,2025-10-03,1.05727,2.0653,1652.81,10,4,0,4,25.563488016318207,829.3225879999999,1,0,0,1750.6348148148147
TR-023153,Madison,Lexington,41.70243,-89.85588,36.99152,-84.99876,505.6,32973.0,2025-05-26,1.17387,1.81415,1176.72,5,0,0,2,65.21558544303797,593.508672,0,1,0,1155.8923076923077
